VNUM	LOCALE_NAME
41577	µð½´´Ù»þ17
41578	¾Æ¹Ù¾ß17
41579	¾Æ¹Ù¾ß17
41580	µð½´´Ù»þ17(À¯)
41581	µð½´´Ù»þ17(À¯)
41582	¾Æ¹Ù¾ß17(À¯)
41583	¾Æ¹Ù¾ß17(À¯)
41584	Samurai Armour (Blue)
41585	Samurai Armour (Red)
41586	Samurai Armour (Blue)
41587	Samurai Armour (Red)
41588	Samurai Armour+ (Blue)
41589	Samurai Armour+ (Red)
41590	Samurai Armour+ (Blue)
41591	Samurai Armour+ (Red)
41592	Harness of Horror (Gold)
41593	Harness of Horror (Blue)
41594	Harness of Horror (Gold)
41595	Harness of Horror (Blue)
41596	Harness of Horror+(Gold)
41597	Harness of Horror+(Blue)
41598	Harness of Horror+(Gold)
41599	Harness of Horror+(Blue)
41600	Steampunk Gear (Black)
41601	Steampunk Gear (Red)
41602	Steampunk Dress (Black)
41603	Steampunk Dress (Red)
41604	Steampunk Gear+ (Black)
41605	Steampunk Gear+ (Red)
41606	Steampunk Dress+ (Black)
41607	Steampunk Dress+ (Red)
41630	Avalon Armour (Silver)
41631	Avalon Armour (Red)
41632	Avalon Armour (Silver)
41633	Avalon Armour (Red)
41634	Avalon Armour+ (Silver)
41635	Avalon Armour+ (Red)
41636	Avalon Armour+ (Silver)
41637	Avalon Armour+ (Red)
45001	Bunny Ears (brown)
45002	Rabbit Ears (brown)
45003	Headdress (m)
45004	Headdress (f)
45005	LotoShosi (m)
45006	Fencing Hairstyle (f)
45007	Mohican (m)
45008	Football Hair GER (f)
45009	Dreadlocks (m)
45010	Boxing Hair GER (f)
45011	Headdress+ (m)
45012	Headdress (f)
45013	LotoShosi (m)
45014	Fencing Hairstyle (f)
45015	Mohican (m)
45016	Football Hair GER (f)
45017	Dreadlocks (m)
45018	Boxing Hair GER (f)
45019	Boxing Hair TUR (f)
45020	Boxing Hair BRA (f)
45021	Boxing Hairstyle (f)
45022	Boxing Hair FRA (f)
45023	Boxing Hair ITA (f)
45024	Boxing Hair POL (f)
45025	Boxing Hair ROU (f)
45026	Boxing Hair ESP (f)
45027	Football Hair TUR (f)
45028	Football Hair BRA (f)
45029	Football Hairstyle (f)
45030	Football Hair FRA (f)
45031	Football Hair ITA (f)
45032	Football Hair POL (f)
45033	Football Hair ROU (f)
45034	Football Hair ESP (f)
45035	Boxing Hair TUR (f)
45036	Boxing Hair BRA (f)
45037	Boxing Hairstyle (f)
45038	Boxing Hair FRA (f)
45039	Boxing Hair ITA (f)
45040	Boxing Hair POL (f)
45041	Boxing Hair ROU (f)
45042	Boxing Hair ESP (f)
45043	Football Hair TUR (f)
45044	Football Hair BRA (f)
45045	Football Hairstyle (f)
45046	Football Hair FRA (f)
45047	Football Hair ITA (f)
45048	Football Hair POL (f)
45049	Football Hair ROU (f)
45050	Football Hair ESP (f)
45053	Musketeer Hairstyle
45054	Maid Bonnet
45055	Mini Mohawk
45056	Salsa Bun
45057	Bogart Fedora
45058	Flower Hairstyle
45061	Pumpkin Mask
45062	Pumpkin Mask
45065	Musketeer Hairstyle +
45066	Maid Bonnet +
45067	Mini Mohawk +
45068	Salsa Bun +
45069	Bogart Fedora +
45070	Flower Hairstyle +
45073	Pumpkin Mask (Bonus)
45074	Pumpkin Mask (Bonus)
45075	Christmas Hat (red)
45076	Christmas Hat (green)
45077	Christmas Hat (black)
45078	Elf Hat
45079	Reindeer Head (m)
45080	Reindeer Head (f)
45081	Christmas Hat+ (red)
45082	Christmas Hat+ (green)
45083	Christmas Hat+ (black)
45084	Elf Hat+
45085	Reindeer Head+ (m)
45086	Reindeer Head+ (f)
45087	Bandana (white)
45088	Bandana (white)
45089	Bandana (black)
45090	Bandana (black)
45091	Bandana (yellow)
45092	Bandana (yellow)
45093	Bandana (orange)
45094	Bandana (orange)
45095	Bandana (blue)
45096	Bandana (blue)
45097	Bandana+ (white)
45098	Bandana+ (white)
45099	Bandana+ (black)
45100	Bandana+ (black)
45101	Bandana+ (yellow)
45102	Bandana+ (yellow)
45103	Bandana+ (orange)
45104	Bandana+ (orange)
45105	Bandana+ (blue)
45106	Bandana+ (blue)
45108	Rice Hat
45110	Odango
45114	Rice Hat+
45116	Odango+
45119	Rabbit Ears (black)
45120	Rabbit Ears (blue)
45121	Rabbit Ears (green)
45122	Rabbit Ears (pink)
45123	Bunny Ears (black)
45124	Bunny Ears (blue)
45125	Bunny Ears (green)
45126	Bunny Ears (pink)
45127	Rabbit Ears+ (black)
45128	Rabbit Ears+ (blue)
45129	Rabbit Ears+ (green)
45130	Rabbit Ears+ (pink)
45131	Bunny Ears+ (black)
45132	Bunny Ears+ (blue)
45133	Bunny Ears+ (green)
45134	Bunny Ears+ (pink)
45135	Cobra Hairstyle (m)
45136	Cobra Hairstyle (f)
45137	Cobra Hairstyle+ (m)
45138	Cobra Hairstyle+ (f)
45139	Tengu Mask
45140	Venetian Mask
45141	Kifwebe Mask
45142	Maya Mask
45143	Tengu Mask+
45144	Venetian Mask+
45145	Kifwebe Mask+
45146	Maya Mask+
45147	Black Turban (m)
45148	Black Turban (f)
45149	Black Turban+ (m)
45150	Black Turban+ (f)
45151	Azrael's Helmet (m)
45152	Azrael's Helmet (f)
45153	Azrael's Helmet+ (m)
45154	Azrael's Helmet+ (f)
45155	Èæ»çÅõ±¸
45156	Pumpkin Jack Head (m)
45157	Pumpkin Jack Head (f)
45158	Pumpkin Jack Head+ (m)
45159	Pumpkin Jack Head+ (f)
45160	Crescent Hairstyle (m)
45161	Crescent Hairstyle (f)
45162	Crescent Hairstyle+ (m)
45163	Crescent Hairstyle+ (f)
45164	Snow Rabbit Hat
45165	Polar Bear Hat
45166	Snow Leopard Hat
45167	Snow Rabbit Hat+
45168	Polar Bear Hat+
45169	Snow Leopard Hat+
45170	Zombie Pumpkin Mask
45171	Witch's Hat
45172	Zombie Pumpkin Mask+
45173	Witch's Hat+
45174	Snowman Mask
45175	Santa Frosty Mask
45176	Bobble Hat (White)
45177	Bobble Hat (Red)
45178	Snowman Mask+
45179	Santa Frosty Mask+
45180	Bobble Hat+ (White)
45181	Bobble Hat+ (Red)
45182	Feather Headdress (Red)
45183	Feather Headdress (Blue)
45184	Phoenix Tiara (White)
45185	Phoenix Tiara (Red)
45186	Feather Headdress+ (Red)
45187	Feather Headdress+(Blue)
45188	Phoenix Tiara+ (White)
45189	Phoenix Tiara+ (Red)
45190	Bunny Ears (Grey)
45191	Bunny Ears (Brown)
45192	Easter Headdress (Gaudy)
45193	Easter Headdress (Blue)
45194	Bunny Ears+ (Grey)
45195	Bunny Ears+ (Brown)
45196	Easter Headdress+(Gaudy)
45197	Easter Headdress+ (Blue)
45198	Brown Turban
45199	White Turban
45200	Brown Headscarf
45201	White Headscarf
45202	Brown Turban+
45203	White Turban+
45204	Brown Headscarf+
45205	White Headscarf+
45206	Fanged Helmet
45207	Fanged Helmet
45208	Fanged Helmet
45209	Fanged Helmet
45210	Fanged Helmet+
45211	Fanged Helmet+
45212	Fanged Helmet+
45213	Fanged Helmet+
45214	Red Santa Hat
45215	Blue Santa Hat
45216	Red Santa Hood
45217	Blue Santa Hood
45218	Red Santa Hat+
45219	Blue Santa Hat+
45220	Red Santa Hood+
45221	Blue Santa Hood+
45222	Bunny Ears (White)
45223	Bunny Ears (Rose)
45224	Bunny Ears (Navy Blue)
45225	Bunny Ears (Magenta)
45226	Bunny Ears+ (White)
45227	Bunny Ears+ (Rose)
45228	Bunny Ears+ (Navy Blue)
45229	Bunny Ears+ (Magenta)
45234	Blue Turban
45235	Red Turban
45236	Brown Headscarf
45237	Green Headscarf
45238	Blue Turban+
45239	Red Turban+
45240	Brown Headscarf+
45241	Green Headscarf+
45250	Blood Vampire Helm (Gr.)
45251	Blood Vampire Helm (Red)
45252	Blood Lamia Helm (Grey)
45253	Blood Lamia Helm (Red)
45254	Blood Vampire Helm+ (G)
45255	Blood Vampire Helm+ (R)
45256	Blood Lamia Helm+ (Grey)
45257	Blood Lamia Helm+ (Red)
45258	Christmas Hood (Red)
45259	Christmas Hood (Green)
45260	Christmas Beret (Red)
45261	Christmas Beret (Green)
45262	Christmas Hood+ (Red)
45263	Christmas Hood+ (Green)
45264	Christmas Beret+ (Red)
45265	Christmas Beret+ (Green)
45266	ÅÍ¹ø17
45267	ÅÍ¹ø17
45268	È÷Àâ17
45269	È÷Àâ17
45270	ÅÍ¹ø17(À¯)
45271	ÅÍ¹ø17(À¯)
45272	È÷Àâ17(À¯)
45273	È÷Àâ17(À¯)
45274	Samurai Bun (Gold)
45275	Samurai Bun (Silver)
45276	Samurai Bun (Gold)
45277	Samurai Bun (Silver)
45278	Samurai Bun+ (Gold)
45279	Samurai Bun+ (Silver)
45280	Samurai Bun+ (Gold)
45281	Samurai Bun+ (Silver)
45282	Horns of Horror (Gold)
45283	Horns of Horror (Blue)
45284	Horns of Horror (Gold)
45285	Horns of Horror (Blue)
45286	Horns of Horror+ (Gold)
45287	Horns of Horror+ (Blue)
45288	Horns of Horror+ (Gold)
45289	Horns of Horror+ (Blue)
45290	Steampunk Hat (Black)
45291	Steampunk Hat (Red)
45292	Steampunk Hat (Black)
45293	Steampunk Hat (Red)
45294	Steampunk Hat+ (Black)
45295	Steampunk Hat+ (Red)
45296	Steampunk Hat+ (Black)
45297	Steampunk Hat+ (Red)
45314	Zodiac Crown
45315	Zodiac Crown
45316	Zodiac Crown+
45317	Zodiac Crown+
45320	Avalon Helmet (Silver)
45321	Avalon Helmet (Red)
45322	Avalon Helmet (Silver)
45323	Avalon Helmet (Red)
45324	Avalon Helmet+ (Silver)
45325	Avalon Helmet+ (Red)
45326	Avalon Helmet+ (Silver)
45327	Avalon Helmet+ (Red)
50001	Lucky Book
50002	Gold Ring
50003	Skill Reset Document
50004	Event Detector
50005	Horse Riding Ticket
50006	Gold Treasure Chest
50007	Silver Treasure Chest
50008	Gold Key
50009	Silver Key
50010	Stocking
50011	Moonlight Treasure Chest
50012	Gold Treasure Chest+
50013	Silver Treasure Chest+
50014	Gold Key+
50015	Silver Key+
50016	Bean Paste
50017	Sugar Paste
50018	Fruit Paste
50019	Sweet Rice
50020	Bean Cake
50021	Sugar Cake
50022	Fruit Cake
50023	Money Pouch
50024	Rose
50025	Chocolate
50026	Coins
50027	Lottery Ticket
50028	24k Gold Ring
50029	18k Gold Ring
50030	14k Gold Ring
50031	Rose
50032	Candy
50033	Mysterious Chest
50034	Puzzle Box
50035	Gift (yellow)
50036	Gift (violet)
50037	Hexagonal Treasure Chest
50038	Bronze Certificate
50039	Silver Certificate
50040	Golden Certificate
50041	Gift Parcel
50042	Golden Medal of Heros
50050	Horse Medal
50051	Horse Picture
50052	Armed Horse Book
50053	Military Horse Book
50054	Hay
50055	Carrot
50056	Red Ginseng
50057	Herb of Easy Monkeys
50058	Herb of Normal Monkeys
50059	Herb of Hard Monkeys
50060	Horse Riding Manual
50061	Horse Taming Manual
50062	Riding Manual
50067	Scroll of Evolution
50068	Scroll of Mutation
50070	Chief Orc's Box
50071	Esoteric Leader's Box
50072	Ghost Leader's Box
50073	Queen Spider Box
50074	Giant Spider Box
50075	Giant Plague Carrier Box
50076	Desert Tortoise Chest
50077	Nine Tails' Chest
50078	Yellow Tiger's Chest
50079	Flame King's Chest
50080	Red Dragon's Chest
50081	Demon King's Chest
50082	Grim Reaper's Chest
50083	Horse Riding Ticket
50084	Key Stone
50085	Seed
50086	Moon Cake
50087	Mung Bean Rice Cake
50088	Mugwort Rice Cake
50089	Key Stone
50090	Box of Fox nine o' Tails
50091	Goldfish Sushi
50092	Carp Sushi
50093	Salmon Sushi
50094	Catfish Sushi
50095	Pumpkin
50096	Football
50100	Fire Crackers
50101	Fire Crackers
50102	Fire Crackers
50103	Fire Crackers
50104	Fire Crackers
50105	Fire Crackers
50106	Christmas Fire Cracker
50107	Chinese Fire Cracker
50108	Fireworks Top
50109	Red Ebony Box
50110	Pomp Ebony Box
50111	Yellow Ebony Box
50112	Lightgreen Ebony Box
50113	Green Ebony Box
50114	Blue Ebony Box
50115	Crimson Ebony Box
50116	Weapon Exchange Token
50117	Jewellery Box
50118	NoNAme
50119	NoNAme
50120	Iron Casket
50121	Iron Box
50122	Iron Chest
50123	Ice Cream
50124	Rotten Wooden Box
50125	Mysterious Chest
50126	Mysterious Chest
50127	Mysterious Emerald Box
50128	Mysterious Sapphire Box
50129	Mysterious Amethyst Box
50130	Competition Chest
50131	Mysterious Citrine Box
50132	Mysterious Ruby Box
50133	Mysterious Emerald Box
50134	Mysterious Sapphire Box
50135	Mysterious Amethyst Box
50136	Mysterious Topaz Box
50137	Mysterious Citrine Box
50150	Ruby Key
50151	Emerald Key
50152	Sapphire Key
50153	Amethyst Key
50154	Topaz Key
50155	Citrine Key
50156	Diamond Key
50160	Easter Egg
50161	Easter Egg
50162	Easter Egg
50163	Easter Egg
50164	Easter Egg
50165	Easter Egg
50166	Easter Egg
50167	Easter Egg
50168	Easter Egg
50169	Easter Egg
50170	Easter Egg
50171	Easter Egg
50172	Easter Egg
50173	Easter Egg
50174	Easter Egg
50175	Easter Egg
50176	Easter Egg
50177	Easter Egg
50178	Easter Egg
50179	Easter Egg
50180	Empty Basket
50181	Basket with Easter Eggs
50182	Blessing Chest
50183	Sweets
50184	NoNAme
50185	NoNAme
50186	Azrael's Chest
50187	Apprentice Chest I
50188	Apprentice Chest II
50189	Apprentice Chest III
50190	Expert Chest I
50191	Expert Chest II
50192	Expert Chest III
50193	Master Chest I
50194	Master Chest II
50195	Master Chest III
50196	Grand Master Chest
50197	NoNAme
50198	NoNAme
50199	NoNAme
50200	Bundle
50201	Bouquet
50202	Bouquet
50212	Apprentice Chest I
50213	Apprentice Chest I
50215	Halloween Chest
50216	Mulled Wine
50249	Chest of Triumph
50252	Cor Draconis
50253	NoNAme
50254	Chest of Darkness
50255	Cor Draconis (Rough)
50256	Cor Draconis (Cut)
50257	Cor Draconis (Rare)
50258	Cor Draconis (Antique)
50259	Cor Draconis (Legendary)
50260	Cor Draconis (Rough)
50263	Scroll of Binding
50264	Scroll of Unbinding
50265	Golden Football
50266	Jotun Thrym Chest
50267	Golden Okey Chest
50268	Silver Okey Chest
50269	Bronze Okey Chest
50270	Queen Meley's Chest
50271	Dragon Watcher Chest
50272	Golden Boss Reaper Chest
50273	Silver Boss Reaper Chest
50274	Bronze Boss Reaper Chest
50275	Golden Okey Chest
50276	Silver Okey Chest
50277	Bronze Okey Chest
50278	Ice Cream Cornet
50279	Ice Cream Scoops
50280	Crystal Bowl
50281	Ice Cream Cake
50282	Cool Box
50283	Monster Card
50284	Monster Card (tradeable)
50285	Iron Combat Zone Chest
50286	Golden Combat Zone Chest
50287	Field Box 1
50288	Field Box 2
50289	Reincarnation
50290	Wooden Combat Zone Chest
50294	Queen Meley's Chest
50296	Box of Wards
50297	Box of Boosts
50298	Crate of Wards
50299	Crate of Boosts
50300	Skill Book
50301	Sun Zi Art of War
50302	Wu zi Art of War
50303	WeiLiao Zi Art of War
50304	Combo Mastery
50305	Combo Master Book
50306	Art of Combo
50307	Mission Book (Easy)
50308	Mission Book (Normal)
50309	Mission Book (Hard)
50310	Mission Book (Expert)
50311	Shinsoo Linguistics
50312	Chunjo Linguistics
50313	Jinno Linguistics
50314	Polymorph Book
50315	Advanced Polymorph Book
50316	Master Polymorph Book
50317	Mission Book (Test)
50318	Mission Book (Easy)
50319	Mission Book (Normal)
50320	Mission Book (Hard)
50321	Mission Book (Expert)
50322	Transformation Role
50323	Ward Book Chest
50324	Boost Book Chest
50330	Mission Book (Lord 1)
50331	Mission Book (Lord 2)
50332	Mission Book (Lord 3)
50401	Three-Way Cut Manual
50402	Sword Spin Manual
50403	Berserk Manual
50404	Aura of the Sword Manual
50405	Dash Manual
50406	Life Force Manual
50416	Strike Manual
50417	Bash Manual
50418	Pounding Manual
50419	Strong Body Manual
50420	Sword Strike Manual
50421	Sword Orb Manual
50431	Ambush Manual
50432	Fast Attack Manual
50433	Rolling Dagger Manual
50434	Disguise Manual
50435	Poisonous Cloud Manual
50436	Insidious Poison Manual
50446	Repetitive Shot Manual
50447	Arrow Shower Manual
50448	Fire Arrow Manual
50449	Feather Walk Manual
50450	Poison Arrow Manual
50451	Spark Manual
50461	Finger Strike Manual
50462	Dragon Swirl Manual
50463	Enchanted Blade Manual
50464	Fear Manual
50465	Enchanted Armour Manual
50466	Dispel Manual
50476	Dark Strike Manual
50477	Flame Strike Manual
50478	Flame Spirit Manual
50479	Dark Protection Manual
50480	Spirit Strike Manual
50481	Dark Orb Manual
50491	Flying Talisman Manual
50492	Shooting Dragon Manual
50493	Dragon's Roar Manual
50494	Blessing Manual
50495	Reflect Manual
50496	Dragon's Aid Manual
50506	Lightning Throw Manual
50507	Summon Lightning Manual
50508	Lightning Claw Manual
50509	Cure Manual
50510	Swiftness Manual
50511	Attack Manual
50512	Rainbow Stone
50513	Soul Stone
50514	Boost Manual
50515	Ward Manual
50516	Sword Spin Ward
50517	Ambush Ward
50518	Finger Strike Ward
50519	Shooting Dragon Ward
50520	Spirit Strike Ward
50521	Fire Arrow Ward
50522	Dark Strike Ward
50523	Summon Lightning Ward
50524	Wolf's Breath Ward
50525	Soul Stone+
50530	Shred Manual
50531	Wolf's Breath Manual
50532	Wolf Pounce Manual
50533	Wolf's Claw Manual
50534	Crimson Wolf Soul Manual
50535	Indigo Wolf Soul Manual
50560	Sword Spin Boost
50561	Ambush Boost
50562	Finger Strike Boost
50563	Shooting Dragon Boost
50564	Spirit Strike Boost
50565	Fire Arrow Boost
50566	Dark Strike Boost
50567	Summon Lightning Boost
50568	Wolf's Breath Boost
50600	Mining Guide
50601	Diamond Stone
50602	Amber Stone
50603	Fossil Trunk
50604	Copper Ore
50605	Silver Ore
50606	Gold Ore
50607	Jade Ore
50608	Ebony Ore
50609	Piece of Pearl
50610	White Gold Ore
50611	Crystal Ore
50612	Amethyst Ore
50613	Heaven's Tear Ore
50614	Soul Crystal Ore
50615	Ruby Ore
50616	Garnet Ore
50617	Emerald Ore
50618	Sapphire Ore
50619	Tourmaline Ore
50621	Diamond
50622	Amber
50623	Fossil Wood
50624	Copper
50625	Silver
50626	Gold
50627	Jade
50628	Ebony
50629	Pearl
50630	White Gold
50631	Crystal
50632	Amethyst
50633	Heaven's Tear
50634	Soul Crystal
50635	Ruby
50636	Garnet
50637	Emerald
50638	Sapphire
50639	Tourmaline
50701	Peach Blossom
50702	Bellflower
50703	Kaki Blossom
50704	Gango Root
50705	Lilac
50706	Tue Fungus
50707	Alpine Rose
50708	Mulberry
50709	Dandelion
50710	Thistle
50711	Date
50712	Sam-Zi Plant
50721	Peach Blossom
50722	Bellflower
50723	Kaki Blossom
50724	Gango Root
50725	Lilac
50726	Tue Fungus
50727	Alpine Rose
50728	Mulberry
50729	Dandelion
50730	Thistle
50731	Date
50732	Sam-Zi Plant
50801	Peach Blossom Juice
50802	Bellflower Juice
50803	Kaki Blossom Juice
50804	Gango Root Juice
50805	Lilac Juice
50806	Tue Fungal Resin
50807	Alpine Rose Juice
50808	Mulberry Juice
50809	Dandelion Juice
50810	Thistle Juice
50811	Date Extract
50812	Juice of Sam-Zi Plant
50813	Sim Water
50814	Dok Water
50815	Bo Water
50816	Young Water
50817	Zin Water
50818	SamBo Water
50819	Mong Water
50820	Hwal Water
50821	Red Dew
50822	Pink Dew
50823	Yellow Dew
50824	Green Dew
50825	Blue Dew
50826	White Dew
50901	Empty Bottle
50902	Recipe for Beginners
50903	Recipe
50904	Expert's Recipe
50905	Recipe for Sim Water
50906	Recipe for Dok Water
50907	Recipe for Bo Water
50908	Recipe for Young Water
50909	Recipe for Zin Water
50910	Recipe for Hwal Water
50920	Golden Yut Nori Bundle
50921	Silver Yut Nori Bundle
50922	Bronze Yut Nori Bundle
50923	Golden Yut Nori Box
50924	Silver Yut Nori Box
50925	Bronze Yut Nori Box
50926	Glimmerstone
51001	Energy Fragment
51002	Energy Crystal
51501	Cor Draconis (Rough)
51502	Cor Draconis (Rough)
51503	Cor Draconis (Normal)
51504	Cor Draconis (Noble)
51505	Cor Draconis (Precious)
51506	Cor Draconis (Mystical)
51507	Cor Draconis (Cut)
51508	Cor Draconis (Rare)
51509	Cor Draconis (Antique)
51510	Cor Draconis (Legendary)
51511	Cor Diamas
51512	Cor Rubinum
51513	Cor Jadeit
51514	Cor Saphirum
51515	Cor Granatum
51516	Cor Atrum
51517	Cor Diamas (Normal)
51518	Cor Rubinum (Normal)
51519	Cor Jadeit (Normal)
51520	Cor Saphirum (Normal)
51521	Cor Granatum (Normal)
51522	Cor Atrum (Normal)
51523	Cor Diamas (Noble)
51524	Cor Rubinum (Noble)
51525	Cor Jadeit (Noble)
51526	Cor Saphirum (Noble)
51527	Cor Granatum (Noble)
51528	Cor Atrum (Noble)
51529	Cor Diamas (Precious)
51530	Cor Rubinum (Precious)
51531	Cor Jadeit (Precious)
51532	Cor Saphirum (Precious)
51533	Cor Granatum (Precious)
51534	Cor Atrum (Precious)
51535	Cor Diamas (Flawless)
51536	Cor Rubinum (Flawless)
51537	Cor Jadeit (Flawless)
51538	Cor Saphirum (Flawless)
51539	Cor Granatum (Flawless)
51540	Cor Atrum (Flawless)
51541	Cor Draconis (Glowing)
51542	Cor Diamas (Glowing)
51543	Cor Rubinum (Glowing)
51544	Cor Jadeit (Glowing)
51545	Cor Saphirum (Glowing)
51546	Cor Granatum (Glowing)
51547	Cor Atrum (Glowing)
51548	Cor Draconis (Flawless)
51549	Cor Draconis (Eternal)
51550	Cor Diamas (Eternal)
51551	Cor Rubinum (Eternal)
51552	Cor Jadeit (Eternal)
51553	Cor Saphirum (Eternal)
51554	Cor Granatum (Eternal)
51555	Cor Atrum (Eternal)
51556	Cor Diamas (Mystical)
51557	Cor Rubinum (Mystical)
51558	Cor Jadeit (Mystical)
51559	Cor Saphirum (Mystical)
51560	Cor Granatum (Mystical)
51561	Cor Atrum (Mystical)
51562	Cor Draconis (Epic)
51563	Cor Diamas (Epic)
51564	Cor Rubinum (Epic)
51565	Cor Jadeit (Epic)
51566	Cor Saphirum (Epic)
51567	Cor Granatum (Epic)
51568	Cor Atrum (Epic)
51569	Cor Draconis (Divine)
51570	Cor Diamas (Divine)
51571	Cor Rubinum (Divine)
51572	Cor Jadeit (Divine)
51573	Cor Saphirum (Divine)
51574	Cor Granatum (Divine)
51575	Cor Atrum (Divine)
51576	Cor Draconis+ (Normal)
51577	Cor Diamas+ (Normal)
51578	Cor Rubinum+ (Normal)
51579	Cor Jadeit+ (Normal)
51580	Cor Saphirum+ (Normal)
51581	Cor Granatum+ (Normal)
51582	Cor Atrum+ (Normal)
51583	Cor Draconis+ (Noble)
51584	Cor Diamas+ (Noble)
51585	Cor Rubinum+ (Noble)
51586	Cor Jadeit+ (Noble)
51587	Cor Saphirum+ (Noble)
51588	Cor Granatum+ (Noble)
51589	Cor Atrum+ (Noble)
51590	Cor Draconis+ (Precious)
51591	Cor Diamas+ (Precious)
51592	Cor Rubinum+ (Precious)
51593	Cor Jadeit+ (Precious)
51594	Cor Saphirum+ (Precious)
51595	Cor Granatum+ (Precious)
51596	Cor Atrum+ (Precious)
51597	Cor Draconis+ (Flawless)
51598	Cor Diamas+ (Flawless)
51599	Cor Rubinum+ (Flawless)
51600	Cor Jadeit+ (Flawless)
51601	Cor Saphirum+ (Flawless)
51602	Cor Granatum+ (Flawless)
51603	Cor Atrum+ (Flawless)
51604	Cor Draconis+ (Glowing)
51605	Cor Diamas+ (Glowing)
51606	Cor Rubinum+ (Glowing)
51607	Cor Jadeit+ (Glowing)
51608	Cor Saphirum+ (Glowing)
51609	Cor Granatum+ (Glowing)
51610	Cor Atrum+ (Glowing)
51611	Cor Draconis+ (Eternal)
51612	Cor Diamas+ (Eternal)
51613	Cor Rubinum+ (Eternal)
51614	Cor Jadeit+ (Eternal)
51615	Cor Saphirum+ (Eternal)
51616	Cor Granatum+ (Eternal)
51617	Cor Atrum+ (Eternal)
51618	Cor Draconis+ (Mystical)
51619	Cor Diamas+ (Mystical)
51620	Cor Rubinum+ (Mystical)
51621	Cor Jadeit+ (Mystical)
51622	Cor Saphirum+ (Mystical)
51623	Cor Granatum+ (Mystical)
51624	Cor Atrum+ (Mystical)
51625	Cor Draconis+ (Epic)
51626	Cor Diamas+ (Epic)
51627	Cor Rubinum+ (Epic)
51628	Cor Jadeit+ (Epic)
51629	Cor Saphirum+ (Epic)
51630	Cor Granatum+ (Epic)
51631	Cor Atrum+ (Epic)
51632	Cor Draconis+ (Divine)
51633	Cor Diamas+ (Divine)
51634	Cor Rubinum+ (Divine)
51635	Cor Jadeit+ (Divine)
51636	Cor Saphirum+ (Divine)
51637	Cor Granatum+ (Divine)
51638	Cor Atrum+ (Divine)
51639	Dragon Chest
51640	Dragon Chest+
51641	Dragon Chest+ (Coloured)
51642	Dragon Chest (Coloured)
51643	Noble Dragon Chest
51644	Noble Dragon Chest+
51645	N. Dragon Cht+(Coloured)
51646	N. Dragon Cht (Coloured)
52001	Young Wild Boar (Seal)
52002	Young Wild Boar (Seal)
52003	Young Wild Boar (Seal)
52004	Young Wild Boar (Seal)
52005	Young Wild Boar (Seal)
52006	Wild Boar (Seal)
52007	Wild Boar (Seal)
52008	Wild Boar (Seal)
52009	Wild Boar (Seal)
52010	Wild Boar (Seal)
52011	Valiant Wild Boar (Seal)
52012	Valiant Wild Boar (Seal)
52013	Valiant Wild Boar (Seal)
52014	Valiant Wild Boar (Seal)
52015	Valiant Wild Boar (Seal)
52016	Young Wolf (Seal)
52017	Young Wolf (Seal)
52018	Young Wolf (Seal)
52019	Young Wolf (Seal)
52020	Young Wolf (Seal)
52021	Wild Wolf (Seal)
52022	Wild Wolf (Seal)
52023	Wild Wolf (Seal)
52024	Wild Wolf (Seal)
52025	Wild Wolf (Seal)
52026	Valiant Wolf (Seal)
52027	Valiant Wolf (Seal)
52028	Valiant Wolf (Seal)
52029	Valiant Wolf (Seal)
52030	Valiant Wolf (Seal)
52031	Young Lion (Seal)
52032	Young Lion (Seal)
52033	Young Lion (Seal)
52034	Young Lion (Seal)
52035	Young Lion (Seal)
52036	Wild Lion (Seal)
52037	Wild Lion (Seal)
52038	Wild Lion (Seal)
52039	Wild Lion (Seal)
52040	Wild Lion (Seal)
52041	Valiant Lion (Seal)
52042	Valiant Lion (Seal)
52043	Valiant Lion (Seal)
52044	Valiant Lion (Seal)
52045	Valiant Lion (Seal)
52046	Young Tiger (Seal)
52047	Young Tiger (Seal)
52048	Young Tiger (Seal)
52049	Young Tiger (Seal)
52050	Young Tiger (Seal)
52051	Wild Tiger (Seal)
52052	Wild Tiger (Seal)
52053	Wild Tiger (Seal)
52054	Wild Tiger (Seal)
52055	Wild Tiger (Seal)
52056	Valiant Tiger (Seal)
52057	Valiant Tiger (Seal)
52058	Valiant Tiger (Seal)
52059	Valiant Tiger (Seal)
52060	Valiant Tiger (Seal)
52061	Young Reindeer (Seal)
52062	Young Reindeer (Seal)
52063	Young Reindeer (Seal)
52064	Young Reindeer (Seal)
52065	Young Reindeer (Seal)
52066	Wild Reindeer (Seal)
52067	Wild Reindeer (Seal)
52068	Wild Reindeer (Seal)
52069	Wild Reindeer (Seal)
52070	Wild Reindeer (Seal)
52071	Valiant Reindeer (Seal)
52072	Valiant Reindeer (Seal)
52073	Valiant Reindeer (Seal)
52074	Valiant Reindeer (Seal)
52075	Valiant Reindeer (Seal)
52076	Young Reindeer (Seal)
52077	Young Reindeer (Seal)
52078	Young Reindeer (Seal)
52079	Young Reindeer (Seal)
52080	Young Reindeer (Seal)
52081	Wild Reindeer (Seal)
52082	Wild Reindeer (Seal)
52083	Wild Reindeer (Seal)
52084	Wild Reindeer (Seal)
52085	Wild Reindeer (Seal)
52086	Valiant Reindeer (Seal)
